"away_team","home_team","score","is_neutral","game_ids","date","Home_ABR","Away_ABR","Winner_ABR","Loser_ABR","Home_wins","Attendance","home_fg","away_fg","home_three","away_three","home_ft","away_ft","home_rebound","away_rebound","home_o_rebound","away_o_rebound","home_d_rebound","away_d_rebound","home_assists","away_assists","home_steals","away_steals","home_blocks","away_blocks","home_turnovers","away_turnovers","home_fouls","away_fouls","home_t_fouls","away_t_fouls","home_f_fouls","away_f_fouls","away_is_ranked","home_is_ranked","People"
"Olivet Nazarene ONZ","UIC UIC","UIC 75, ONZ 72",FALSE,"/mens-college-basketball/game/_/gameId/401174460",20191105,"UIC","ONZ","UIC","ONZ",1,25,42.6,37.5,31.6,36,89.5,91.3,38,35,12,10,26,25,15,12,3,3,3,5,8,9,21,19,0,0,0,0,FALSE,FALSE,"2,003"
"Illinois Wesleyan ILW","Southern Illinois SIU","SIU 76, ILW 48",FALSE,"/mens-college-basketball/game/_/gameId/401173629",20191105,"SIU","ILW","SIU","ILW",1,45,49.2,30.1,28,8.7,58.3,40,41,47,7,18,34,29,19,13,6,3,3,0,9,15,7,16,0,0,0,0,FALSE,FALSE,"4,049"
"Old Dominion ODU","Northern Iowa UNI","UNI 58, ODU 53",FALSE,"/mens-college-basketball/game/_/gameId/401173618",20191105,"UNI","ODU","UNI","ODU",1,56,34.5,35.6,19.4,25,58.3,53.3,38,44,11,13,27,31,9,5,4,12,3,1,14,14,14,24,0,0,0,0,FALSE,FALSE,"3,705"
"Little Rock UALR","Missouri State MOST","UALR 67, MOST 66",FALSE,"/mens-college-basketball/game/_/gameId/401173606",20191105,"MOST","UALR","UALR","MOST",0,45,42.6,51.9,28.6,21.4,66.7,66.7,26,32,10,11,16,21,10,17,7,7,3,3,10,13,15,19,0,0,0,0,FALSE,FALSE,"5,002"
"Toledo TOL","Valparaiso VALP","VALP 79, TOL 77",FALSE,"/mens-college-basketball/game/_/gameId/401172556",20191105,"VALP","TOL","VALP","TOL",1,48,43.7,49.1,28.6,39.3,78.6,82.4,40,31,18,8,22,23,21,16,11,9,3,3,15,21,19,19,0,0,0,0,FALSE,FALSE,"2,412"
"Columbia CLMB","Lafayette LAF","LAF 65, CLMB 63",FALSE,"/mens-college-basketball/game/_/gameId/401172278",20191105,"LAF","CLMB","LAF","CLMB",1,60,52,37.7,40,26.3,100,75,37,27,6,9,31,18,13,6,6,6,7,1,22,11,16,10,0,0,0,0,FALSE,FALSE,"1,476"
"UC Davis UCD","Loyola Chicago LUC","LUC 82, UCD 48",FALSE,"/mens-college-basketball/game/_/gameId/401171628",20191105,"LUC","UCD","LUC","UCD",1,65,55.6,36.8,25,17.6,80,37.5,40,27,8,6,32,21,20,9,7,3,1,3,8,14,11,12,0,0,0,0,FALSE,FALSE,"3,244"
"Trinity Baptist TRI","Stetson STET","STET 84, TRI 26",FALSE,"/mens-college-basketball/game/_/gameId/401170339",20191105,"STET","TRI","STET","TRI",1,13,50.8,14.5,37.9,15.4,64.7,85.7,48,30,13,12,35,18,23,5,12,6,11,1,13,20,11,16,0,0,0,0,FALSE,FALSE,"529"
"Florida Gulf Coast FGCU","Saint Louis SLU","SLU 89, FGCU 67",FALSE,"/mens-college-basketball/game/_/gameId/401170101",20191105,"SLU","FGCU","SLU","FGCU",1,60,47.9,46.2,40.7,44.4,55.6,77.8,41,28,21,9,20,19,16,16,10,4,5,5,9,18,16,16,0,0,0,0,FALSE,FALSE,"6,321"
"Omaha OMA","Wichita State WICH","WICH 68, OMA 54",FALSE,"/mens-college-basketball/game/_/gameId/401170055",20191105,"WICH","OMA","WICH","OMA",1,96,36.6,39.3,35.5,26.3,41.7,50,44,39,15,7,29,32,15,10,8,4,7,2,7,14,14,10,0,0,0,0,FALSE,FALSE,"10,056"
"Drexel DREX","Temple TEM","TEM 70, DREX 62",FALSE,"/mens-college-basketball/game/_/gameId/401170025",20191105,"TEM","DREX","TEM","DREX",1,69,43.1,34.8,33.3,20,69.2,72.7,39,46,8,16,31,30,14,17,11,9,5,6,11,17,14,14,0,0,0,0,FALSE,FALSE,"7,025"
"Arkansas-Pine Bluff UAPB","South Florida USF","USF 70, UAPB 41",FALSE,"/mens-college-basketball/game/_/gameId/401170016",20191105,"USF","UAPB","USF","UAPB",1,43,37,28.9,33.3,33.3,65.7,57.9,39,30,12,5,27,25,11,5,9,4,5,3,12,21,22,21,2,2,0,0,FALSE,FALSE,"4,495"
"Jacksonville State JVST","SMU SMU","SMU 74, JVST 65",FALSE,"/mens-college-basketball/game/_/gameId/401170006",20191105,"SMU","JVST","SMU","JVST",1,57,43.3,41.1,23.8,31.8,68,75,39,37,17,13,22,24,15,12,7,7,2,3,13,19,16,19,0,0,0,0,FALSE,FALSE,"4,010"
"Florida International FIU","Mississippi State MSST","MSST 77, FIU 69",FALSE,"/mens-college-basketball/game/_/gameId/401169801",20191105,"MSST","FIU","MSST","FIU",1,59,54.4,46.7,35.7,26.9,58.8,60,36,28,15,14,21,14,14,16,10,8,5,5,18,17,15,20,0,0,0,0,FALSE,FALSE,"6,230"
"Rice RICE","Arkansas ARK","ARK 91, RICE 43",FALSE,"/mens-college-basketball/game/_/gameId/401169799",20191105,"ARK","RICE","ARK","RICE",1,89,55.2,28.6,40,8,63.6,60,45,27,10,6,35,21,19,7,14,9,5,2,21,27,16,16,0,0,0,0,FALSE,FALSE,"17,274"
"Pennsylvania PENN","Alabama ALA","PENN 81, ALA 80",FALSE,"/mens-college-basketball/game/_/gameId/401169798",20191105,"ALA","PENN","PENN","ALA",0,73,35.5,42.6,28.9,30.8,68.2,75,48,37,19,8,29,29,10,10,10,8,5,4,19,16,18,19,0,0,0,0,FALSE,FALSE,"11,223"
"North Dakota State NDSU","Kansas State KSU","KSU 67, NDSU 54",FALSE,"/mens-college-basketball/game/_/gameId/401169596",20191105,"KSU","NDSU","KSU","NDSU",1,65,42.6,28.8,28.6,26.7,64.3,64,39,39,7,8,32,31,14,10,5,4,4,1,6,8,16,18,0,0,0,0,FALSE,FALSE,"8,145"
"UTSA UTSA","Oklahoma OU","OU 85, UTSA 67",FALSE,"/mens-college-basketball/game/_/gameId/401169595",20191105,"OU","UTSA","OU","UTSA",1,62,47.7,33.8,20,17.2,78.3,70.6,44,44,8,15,36,29,13,10,5,8,8,1,15,15,15,22,0,0,0,0,FALSE,FALSE,"7,202"
"Mississippi Valley State MVSU","Iowa State ISU","ISU 110, MVSU 74",FALSE,"/mens-college-basketball/game/_/gameId/401169594",20191105,"ISU","MVSU","ISU","MVSU",1,96,51.7,41.1,37.1,37.9,63.6,37.5,49,40,15,11,34,29,32,13,15,3,7,0,10,21,8,9,0,0,0,0,FALSE,FALSE,"13,744"
"Loyola (MD) L-MD","Marquette MARQ","MARQ 88, L-MD 53",FALSE,"/mens-college-basketball/game/_/gameId/401168405",20191105,"MARQ","L-MD","MARQ","L-MD",1,76,51.7,30.8,60.9,22.2,70,40.9,52,30,10,11,42,19,18,12,4,11,11,2,21,10,21,18,0,0,0,0,FALSE,FALSE,"13,103"
"Northern Colorado UNCO","Texas TEX","TEX 69, UNCO 45",FALSE,"/mens-college-basketball/game/_/gameId/401166411",20191105,"TEX","UNCO","TEX","UNCO",1,50,45.3,27.3,25.9,9.5,80,59.1,40,37,13,14,27,23,9,3,4,4,4,2,15,16,19,9,0,0,0,0,FALSE,FALSE,"8,208"
"Cleveland State CLEV","Minnesota MINN","MINN 85, CLEV 50",FALSE,"/mens-college-basketball/game/_/gameId/401166019",20191105,"MINN","CLEV","MINN","CLEV",1,59,54.4,34.5,44.8,15.8,71.4,81.8,40,25,10,6,30,19,26,10,5,7,8,2,17,16,13,17,0,0,0,0,FALSE,FALSE,"8,693"
"Nicholls NICH","Illinois ILL","ILL 78, NICH 70 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401166016",20191105,"ILL","NICH","ILL","NICH",1,65,44.3,40.9,26.3,40,65.5,88.9,53,23,20,6,33,17,12,13,6,11,2,4,23,16,17,29,0,0,0,0,FALSE,FALSE,"10,034"
"Judson College JUD","Chicago State CHIC","CHIC 103, JUD 60",FALSE,"/mens-college-basketball/game/_/gameId/401181600",20191105,"CHIC","JUD","CHIC","JUD",1,6,56.9,31.9,47.4,22.2,63.2,63.6,39,34,15,15,24,19,20,11,9,10,4,1,13,19,17,16,0,0,0,0,FALSE,FALSE,"407"
"Jarvis Christian JAR","Prairie View A&M PV","PV 100, JAR 62",FALSE,"/mens-college-basketball/game/_/gameId/401176304",20191105,"PV","JAR","PV","JAR",1,63,55.9,44.2,38.1,35.3,66.7,56.3,30,20,9,4,21,16,17,11,17,2,1,0,11,24,23,25,1,0,0,0,FALSE,FALSE,"2,202"
"Quincy QNCY","SIU Edwardsville SIUE","SIUE 61, QNCY 52",FALSE,"/mens-college-basketball/game/_/gameId/401175028",20191105,"SIUE","QNCY","SIUE","QNCY",1,23,39,33.3,31.3,31,66.7,65,38,34,13,10,25,24,13,12,7,5,3,1,17,24,22,21,0,0,0,0,FALSE,FALSE,"902"
"Oakland City OAC","Austin Peay APSU","APSU 110, OAC 67",FALSE,"/mens-college-basketball/game/_/gameId/401173878",20191105,"APSU","OAC","APSU","OAC",1,19,56.1,39.1,21.7,17.6,68.4,58.8,51,34,16,12,35,22,20,12,13,9,5,0,13,24,17,18,0,0,0,0,FALSE,FALSE,"1,360"
"Arlington Baptist ABU","Abilene Christian ACU","ACU 90, ABU 39",FALSE,"/mens-college-basketball/game/_/gameId/401172933",20191105,"ACU","ABU","ACU","ABU",1,31,48,24.5,22.2,19,70.6,61.1,44,40,12,10,32,30,20,3,16,3,2,3,7,28,21,17,0,0,0,0,FALSE,FALSE,"1,439"
"Georgia Tech GT","NC State NCST","GT 82, NCST 81 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401168157",20191105,"NCST","GT","GT","NCST",0,87,38,49.2,43.8,30,87,72.7,41,39,14,7,27,32,13,20,5,10,6,9,13,18,19,22,0,0,0,0,FALSE,FALSE,"17,133"
"Greensboro GRN","Norfolk State NORF","NORF 100, GRN 59",FALSE,"/mens-college-basketball/game/_/gameId/401175780",20191105,"NORF","GRN","NORF","GRN",1,38,44.3,34.9,38.7,20.6,69.2,72.7,57,34,22,8,35,26,20,15,12,3,2,4,10,20,14,19,0,0,0,0,FALSE,FALSE,"1,706"
"New Mexico Highlands NMH","UTEP UTEP","UTEP 93, NMH 70",FALSE,"/mens-college-basketball/game/_/gameId/401175998",20191105,"UTEP","NMH","UTEP","NMH",1,31,56.4,36.2,42.9,35.5,78.1,77.3,42,28,11,9,31,19,15,7,4,9,5,2,20,20,18,30,0,1,0,0,FALSE,FALSE,"3,738"
"Davenport University DAV","Grand Canyon GCU","DAV 82, GCU 73",FALSE,"/mens-college-basketball/game/_/gameId/401175850",20191105,"GCU","DAV","DAV","GCU",0,100,45.2,49.2,10.5,50,78.9,81.8,33,36,8,7,25,29,13,17,7,7,1,2,12,18,15,18,0,0,0,0,FALSE,FALSE,"7,074"
"West New Mexico WNM","New Mexico State NMSU","NMSU 92, WNM 46",FALSE,"/mens-college-basketball/game/_/gameId/401175739",20191105,"NMSU","WNM","NMSU","WNM",1,40,54.5,28.6,36,37,82.1,66.7,40,18,11,5,29,13,14,8,5,7,0,0,13,14,11,27,0,0,0,0,FALSE,FALSE,"5,066"
"Avila AVI","Kansas City KC","KC 102, AVI 49",FALSE,"/mens-college-basketball/game/_/gameId/401175552",20191105,"KC","AVI","KC","AVI",1,52,52.8,30,40,23.1,77.8,72.2,42,29,11,6,31,23,30,11,18,6,4,5,11,28,22,17,0,0,0,0,FALSE,FALSE,"785"
"Westminster (UT) WCV","Utah Valley UVU","UVU 72, WCV 55",FALSE,"/mens-college-basketball/game/_/gameId/401175533",20191105,"UVU","WCV","UVU","WCV",1,25,42.4,35.1,25.8,33.3,57.1,64.7,48,36,10,4,38,32,20,15,8,4,11,1,12,13,18,17,0,0,0,0,FALSE,FALSE,"2,091"
"Texas Lutheran TL","Texas State TXST","TXST 103, TL 45",FALSE,"/mens-college-basketball/game/_/gameId/401174692",20191105,"TXST","TL","TXST","TL",1,28,58.3,23.3,50,19.4,88.2,64.7,45,30,16,20,29,10,14,4,12,4,1,1,13,22,17,24,0,0,0,0,FALSE,FALSE,"2,752"
"Denver DEN","Colorado State CSU","CSU 74, DEN 63",FALSE,"/mens-college-basketball/game/_/gameId/401173646",20191105,"CSU","DEN","CSU","DEN",1,29,46,41.4,30.4,33.3,80.8,53.3,35,30,7,9,28,21,12,9,4,2,1,3,14,14,18,25,0,0,0,0,FALSE,FALSE,"2,322"
"CSU Fullerton CSUF","BYU BYU","BYU 76, CSUF 58",FALSE,"/mens-college-basketball/game/_/gameId/401171584",20191105,"BYU","CSUF","BYU","CSUF",1,59,49.1,36.8,47.8,35.7,60,61.1,35,34,5,9,30,25,16,4,5,7,2,1,16,16,17,21,0,0,0,0,FALSE,FALSE,"11,116"
"Kennesaw State KENN","Creighton CREI","CREI 81, KENN 55",FALSE,"/mens-college-basketball/game/_/gameId/401168353",20191105,"CREI","KENN","CREI","KENN",1,94,52.4,37.3,48,15,37.5,61.5,41,34,8,7,33,27,16,9,9,5,6,2,15,18,13,14,0,0,0,0,FALSE,FALSE,"16,321"
"Alcorn State ALCN","DePaul DEP","DEP 72, ALCN 54",FALSE,"/mens-college-basketball/game/_/gameId/401168340",20191105,"DEP","ALCN","DEP","ALCN",1,34,50,25.8,35,12.5,46.7,81,39,43,8,18,31,25,12,6,11,9,5,1,17,17,21,14,0,0,0,0,FALSE,FALSE,"3,483"
"Bethesda BETH","Southern Utah SUU","SUU 110, BETH 66",FALSE,"/mens-college-basketball/game/_/gameId/401166409",20191105,"SUU","BETH","SUU","BETH",1,39,54.8,34.8,36,28,61.8,73.3,47,34,10,7,37,27,25,10,16,6,7,0,14,23,17,24,1,1,0,0,FALSE,FALSE,"2,087"
"Idaho State IDST","Wyoming WYO","WYO 54, IDST 40",FALSE,"/mens-college-basketball/game/_/gameId/401166407",20191105,"WYO","IDST","WYO","IDST",1,26,51.4,31.9,10,16.7,65.2,33.3,28,32,3,13,25,19,4,9,6,7,2,1,12,15,20,22,0,0,0,0,FALSE,FALSE,"3,010"
"UC Riverside UCR","Nebraska NEB","UCR 66, NEB 47",FALSE,"/mens-college-basketball/game/_/gameId/401166017",20191105,"NEB","UCR","UCR","NEB",0,100,29.1,41.8,23.1,48,47.4,88.9,29,49,9,13,20,36,12,12,6,8,6,2,11,18,11,18,0,0,0,0,FALSE,FALSE,"15,745"
"Portland Bible POBI","Eastern Washington EWU","EWU 107, POBI 25",FALSE,"/mens-college-basketball/game/_/gameId/401166406",20191105,"EWU","POBI","EWU","POBI",1,17,55.1,14.3,46.7,14.3,77.8,81.8,42,37,14,15,28,22,27,5,23,2,8,0,6,34,13,12,0,0,0,0,FALSE,FALSE,"1,050"
"St. Francis (BKN) SFBK","Fordham FOR","FOR 68, SFBK 59",FALSE,"/mens-college-basketball/game/_/gameId/401170097",20191105,"FOR","SFBK","FOR","SFBK",1,100,42.1,45.1,41.2,28,41.9,66.7,39,33,14,4,25,29,13,14,10,7,0,4,10,16,12,27,0,0,0,0,FALSE,FALSE,"3,200"
"Stanislaus State CSS","Pacific PAC","PAC 69, CSS 47",FALSE,"/mens-college-basketball/game/_/gameId/401181761",20191105,"PAC","CSS","PAC","CSS",1,46,49,29.5,25,26.3,60,66.7,39,21,10,3,29,18,10,4,7,4,2,1,14,15,24,24,0,0,0,0,FALSE,FALSE,"2,802"
"Pacific Lutheran PL","Seattle U SEA","SEA 98, PL 64",FALSE,"/mens-college-basketball/game/_/gameId/401175639",20191105,"SEA","PL","SEA","PL",1,83,56.7,34.4,28.6,35,73.7,81.3,43,25,15,13,28,12,17,11,5,4,3,1,9,14,14,19,0,0,0,0,FALSE,FALSE,"828"
"Sonoma State SON","San Francisco SF","SF 101, SON 50",FALSE,"/mens-college-basketball/game/_/gameId/401175204",20191105,"SF","SON","SF","SON",1,33,46.6,36.8,31.8,29.4,86.4,100,52,23,19,3,33,20,19,8,9,2,2,0,13,18,14,20,0,0,0,0,FALSE,FALSE,"1,002"
"UC Santa Cruz UCSC","Santa Clara SCU","SCU 97, UCSC 52",FALSE,"/mens-college-basketball/game/_/gameId/401175203",20191105,"SCU","UCSC","SCU","UCSC",1,30,55.9,33.3,34.4,11.8,83.3,63.6,42,30,12,10,30,20,23,4,14,7,3,1,15,22,20,19,0,0,0,0,FALSE,FALSE,"1,420"
"Willamette WIL","Portland PORT","PORT 86, WIL 36",FALSE,"/mens-college-basketball/game/_/gameId/401175201",20191105,"PORT","WIL","PORT","WIL",1,25,49.2,19.7,38.5,15.2,60,62.5,45,44,8,15,37,29,22,9,10,3,5,1,10,21,8,17,0,0,0,0,FALSE,FALSE,"1,234"
"Westcliff WECL","Loyola Marymount LMU","LMU 105, WECL 62",FALSE,"/mens-college-basketball/game/_/gameId/401175200",20191105,"LMU","WECL","LMU","WECL",1,22,63.5,33.9,66.7,21.7,61.9,89.5,36,32,9,11,27,21,21,8,10,5,6,5,10,21,18,23,0,0,0,0,FALSE,FALSE,"905"
"Jackson State JKST","California Baptist CBU","CBU 93, JKST 70",FALSE,"/mens-college-basketball/game/_/gameId/401175154",20191105,"CBU","JKST","CBU","JKST",1,99,48.4,37.1,43.3,23.5,76.9,66.7,46,37,12,12,34,25,16,8,2,9,4,3,17,12,18,24,0,0,0,0,FALSE,FALSE,"4,976"
"Life Pacific LP","Boise State BSU","BSU 126, LP 49",FALSE,"/mens-college-basketball/game/_/gameId/401173647",20191105,"BSU","LP","BSU","LP",1,23,62,31.1,54.8,24,72.4,50,51,22,12,5,39,17,25,5,9,4,1,1,8,18,12,20,0,0,0,0,FALSE,FALSE,"2,884"
"Purdue Fort Wayne PFW","UNLV UNLV","UNLV 86, PFW 71",FALSE,"/mens-college-basketball/game/_/gameId/401173645",20191105,"UNLV","PFW","UNLV","PFW",1,43,51.9,48.3,36.8,27.3,82.1,69.2,43,19,11,2,32,17,17,12,3,10,4,4,14,11,16,21,0,0,0,0,FALSE,FALSE,"7,728"
"Texas Southern TXSO","San Diego State SDSU","SDSU 77, TXSO 42",FALSE,"/mens-college-basketball/game/_/gameId/401173644",20191105,"SDSU","TXSO","SDSU","TXSO",1,81,38.9,22.6,37.5,21.1,46.2,71.4,62,41,26,14,36,27,12,6,10,3,5,3,14,19,19,20,2,4,0,0,FALSE,FALSE,"10,093"
"UC Irvine UCI","San Diego USD","UCI 76, USD 73",FALSE,"/mens-college-basketball/game/_/gameId/401171650",20191105,"USD","UCI","UCI","USD",0,30,39,47.2,34.8,18.2,79.2,88.9,26,35,10,9,16,26,11,13,8,5,5,2,13,16,19,22,0,0,0,0,FALSE,FALSE,"1,517"
"Pepperdine PEPP","California CAL","CAL 87, PEPP 71",FALSE,"/mens-college-basketball/game/_/gameId/401170553",20191105,"CAL","PEPP","CAL","PEPP",1,32,57.4,37.1,52.6,34.5,83.3,100,38,30,5,11,33,19,12,16,4,3,1,4,12,9,13,14,0,0,0,0,FALSE,FALSE,"3,780"
"Evergreen State EVG","Idaho IDHO","IDHO 88, EVG 82",FALSE,"/mens-college-basketball/game/_/gameId/401166412",20191105,"IDHO","EVG","IDHO","EVG",1,15,49.3,54.1,29.2,44.4,81.3,66.7,33,31,14,7,19,24,18,15,7,4,4,4,7,13,11,18,0,0,0,0,FALSE,FALSE,"905"
"Notre Dame de Namur CND","CSU Bakersfield CSUB","CSUB 103, CND 51",FALSE,"/mens-college-basketball/game/_/gameId/401175928",20191105,"CSUB","CND","CSUB","CND",1,57,50,33.3,16.7,32.1,75.6,44.4,53,27,19,8,34,19,22,8,16,2,4,0,6,21,22,27,0,0,0,0,FALSE,FALSE,"2,007"
"Utah UTAH","Nevada NEV","UTAH 79, NEV 74",FALSE,"/mens-college-basketball/game/_/gameId/401170554",20191105,"NEV","UTAH","UTAH","NEV",0,72,41.2,44.1,36.7,21.7,77.8,62.9,32,51,4,13,28,38,17,11,6,3,5,3,6,13,29,16,0,1,0,0,FALSE,FALSE,"8,324"
"Puget Sound PS","Portland State PRST","PRST 94, PS 69",FALSE,"/mens-college-basketball/game/_/gameId/401166410",20191105,"PRST","PS","PRST","PS",1,28,45,40,13.3,32,64.5,81.8,46,39,20,13,26,26,10,20,18,7,9,1,15,31,17,22,0,0,0,0,FALSE,FALSE,"856"
"Florida A&M FAMU","USC USC","USC 77, FAMU 48",FALSE,"/mens-college-basketball/game/_/gameId/401170557",20191105,"USC","FAMU","USC","FAMU",1,29,44.8,32.3,17.6,12.5,60.9,46.7,49,40,17,14,32,26,15,9,12,10,11,1,17,19,18,21,0,0,0,0,FALSE,FALSE,"3,021"
"CSU Northridge CSUN","Oregon State ORST","ORST 87, CSUN 67",FALSE,"/mens-college-basketball/game/_/gameId/401170556",20191105,"ORST","CSUN","ORST","CSUN",1,37,46,38.3,35,30.8,71,72.2,45,35,17,13,28,22,21,13,8,5,8,2,11,15,15,24,0,0,0,0,FALSE,FALSE,"3,422"
"Notre Dame ND","North Carolina UNC","UNC 76, ND 65",FALSE,"/mens-college-basketball/game/_/gameId/401168159",20191106,"UNC","ND","UNC","ND",1,100,45.8,35.3,50,29,58.8,57.1,51,31,14,8,37,23,15,16,2,10,4,0,18,6,15,13,0,0,0,0,FALSE,TRUE,"21,750"
"Virginia UVA","Syracuse SYR","UVA 48, SYR 34",FALSE,"/mens-college-basketball/game/_/gameId/401168161",20191106,"SYR","UVA","UVA","SYR",0,64,23.6,40.8,17.2,16,42.9,66.7,28,47,8,10,20,37,7,14,5,4,3,4,9,16,12,7,0,0,0,0,TRUE,FALSE,"22,518"
"Cincinnati CIN","Ohio State OSU","OSU 64, CIN 56",FALSE,"/mens-college-basketball/game/_/gameId/401166022",20191106,"OSU","CIN","OSU","CIN",1,7,40.8,33.3,31.3,19,65.5,60.9,41,37,14,16,27,21,9,9,2,6,2,1,15,14,18,27,0,0,0,0,FALSE,TRUE,"1,385"
"Northern Arizona NAU","Arizona ARIZ","ARIZ 91, NAU 52",FALSE,"/mens-college-basketball/game/_/gameId/401166414",20191106,"ARIZ","NAU","ARIZ","NAU",1,89,54.1,31.5,39.1,33.3,80,70.6,36,32,7,10,29,22,18,6,9,0,3,2,7,19,17,21,0,0,0,0,FALSE,TRUE,"12,960"
"Green Bay GB","Purdue PUR","PUR 79, GB 57",FALSE,"/mens-college-basketball/game/_/gameId/401166023",20191106,"PUR","GB","PUR","GB",1,100,50.8,36.5,31.6,35,64.7,44.4,38,33,10,12,28,21,16,12,8,4,9,1,11,16,14,17,0,2,0,0,FALSE,TRUE,"14,804"
"Wake Forest WAKE","Boston College BC","BC 77, WAKE 70",FALSE,"/mens-college-basketball/game/_/gameId/401168158",20191106,"BC","WAKE","BC","WAKE",1,56,43.5,41.9,33.3,35.7,63,76.5,34,45,9,13,25,32,13,12,9,2,3,1,7,17,20,23,0,0,0,0,FALSE,FALSE,"4,815"
"Mercer MER","St. John's SJU","SJU 109, MER 79",FALSE,"/mens-college-basketball/game/_/gameId/401168455",20191106,"SJU","MER","SJU","MER",1,NA,50,39.4,42.1,42.9,80.6,62.5,42,41,16,19,26,22,16,16,11,4,7,2,9,24,21,28,0,0,0,0,FALSE,FALSE,""
"IUPUI IUPU","Butler BUT","BUT 80, IUPU 47",FALSE,"/mens-college-basketball/game/_/gameId/401168287",20191106,"BUT","IUPU","BUT","IUPU",1,85,59.3,36.8,42.9,14.3,44.4,25,36,30,11,13,25,17,21,7,6,5,4,3,9,14,13,14,0,0,0,0,FALSE,FALSE,"7,706"
"Central Pennsylvania College CPE","Morgan State MORG","MORG 71, CPE 44",FALSE,"/mens-college-basketball/game/_/gameId/401175846",20191106,"MORG","CPE","MORG","CPE",1,43,47,32.7,20.8,26.3,33.3,33.3,46,35,16,8,30,27,16,5,8,7,9,3,17,22,17,16,0,0,0,0,FALSE,FALSE,"1,826"
"Johnson University (FL) JUFL","Bethune-Cookman BCU","BCU 110, JUFL 68",FALSE,"/mens-college-basketball/game/_/gameId/401175651",20191106,"BCU","JUFL","BCU","JUFL",1,80,50.6,36.1,39.1,21.1,71.4,37.5,64,36,22,15,42,21,22,11,10,15,11,1,21,19,24,18,0,0,0,0,FALSE,FALSE,"801"
"Newberry NBR","East Tennessee State ETSU","ETSU 79, NBR 50",FALSE,"/mens-college-basketball/game/_/gameId/401175474",20191106,"ETSU","NBR","ETSU","NBR",1,51,48.3,35.4,40,30,68.2,81.3,39,27,14,7,25,20,14,4,10,6,7,0,12,17,17,23,0,0,0,0,FALSE,FALSE,"3,323"
"Brewton-Parker BP","Georgia State GAST","GAST 104, BP 35",FALSE,"/mens-college-basketball/game/_/gameId/401174696",20191106,"GAST","BP","GAST","BP",1,43,50.7,22,50,11.1,60,75,55,31,23,12,32,19,20,4,14,10,7,1,15,29,8,20,0,0,0,0,FALSE,FALSE,"1,644"
"Hiram HIRAM","Kent State KENT","KENT 97, HIRAM 58",FALSE,"/mens-college-basketball/game/_/gameId/401172558",20191106,"KENT","HIRAM","KENT","HIRAM",1,NA,43.4,33.3,37.1,33.3,66.7,58.3,52,38,20,8,32,30,19,12,13,5,5,3,8,21,13,17,0,0,0,0,FALSE,FALSE,""
"McNeese MCN","Western Michigan WMU","WMU 75, MCN 65",FALSE,"/mens-college-basketball/game/_/gameId/401172557",20191106,"WMU","MCN","WMU","MCN",1,31,36.2,47.3,34.4,26.3,78.6,44.4,35,35,10,7,25,28,10,6,9,3,2,3,6,14,17,20,0,0,0,0,FALSE,FALSE,"1,690"
"San José State SJSU","Hofstra HOF","SJSU 79, HOF 71",FALSE,"/mens-college-basketball/game/_/gameId/401171865",20191106,"HOF","SJSU","SJSU","HOF",0,84,42.6,47,27.6,31.8,71.4,71.4,33,47,8,14,25,33,12,16,6,6,0,3,8,11,17,14,0,0,0,0,FALSE,FALSE,"4,223"
"Mid-Atlantic Christian University MACH","Hampton HAMP","HAMP 112, MACH 52",FALSE,"/mens-college-basketball/game/_/gameId/401171444",20191106,"HAMP","MACH","HAMP","MACH",1,43,49.4,23.1,46.7,25,76.9,71.4,62,38,21,13,41,25,25,5,14,5,7,3,15,20,16,20,0,2,0,0,FALSE,FALSE,"3,123"
"Merrimack MRMK","Maine ME","ME 84, MRMK 64",FALSE,"/mens-college-basketball/game/_/gameId/401170887",20191106,"ME","MRMK","ME","MRMK",1,16,56,34.4,33.3,20.7,81.5,82.4,39,30,11,16,28,14,21,8,4,7,6,1,13,10,15,22,0,0,0,0,FALSE,FALSE,"1,089"
"NJIT NJIT","Colgate COLG","COLG 80, NJIT 75",FALSE,"/mens-college-basketball/game/_/gameId/401170341",20191106,"COLG","NJIT","COLG","NJIT",1,49,50,46.2,40,30.8,85.7,77.8,35,29,8,9,27,20,13,13,6,5,1,2,11,9,11,19,2,0,0,0,FALSE,FALSE,"871"
"North Alabama UNA","South Carolina SC","SC 77, UNA 55",FALSE,"/mens-college-basketball/game/_/gameId/401169804",20191106,"SC","UNA","SC","UNA",1,66,49.1,24.6,22.2,9.5,52.8,69.7,46,37,14,15,32,22,13,7,8,7,5,6,20,18,27,30,0,0,0,0,FALSE,FALSE,"11,927"
"Mount St. Mary's MSM","Georgetown GTWN","GTWN 81, MSM 68",FALSE,"/mens-college-basketball/game/_/gameId/401168383",20191106,"GTWN","MSM","GTWN","MSM",1,25,47.5,46.3,38.1,38.1,81,62.5,40,26,11,4,29,22,16,13,9,7,1,2,13,15,14,20,0,0,0,0,FALSE,FALSE,"5,214"
