"away_team","home_team","score","is_neutral","game_ids","date","Home_ABR","Away_ABR","Winner_ABR","Loser_ABR","Home_wins","Attendance","home_fg","away_fg","home_three","away_three","home_ft","away_ft","home_rebound","away_rebound","home_o_rebound","away_o_rebound","home_d_rebound","away_d_rebound","home_assists","away_assists","home_steals","away_steals","home_blocks","away_blocks","home_turnovers","away_turnovers","home_fouls","away_fouls","home_t_fouls","away_t_fouls","home_f_fouls","away_f_fouls","away_is_ranked","home_is_ranked","People"
"Morgan State MORG","Savannah State SAV","SAV 88, MORG 85",FALSE,"/mens-college-basketball/game/_/gameId/401090288",20190211,"SAV","MORG","SAV","MORG",1,37,56.1,36.4,41.2,36.4,58.8,75,35,47,5,22,30,25,23,15,5,9,10,1,16,12,21,18,0,1,0,0,FALSE,FALSE,"1,845"
"Maryland-Eastern Shore UMES","North Carolina A&T NCAT","NCAT 68, UMES 61",FALSE,"/mens-college-basketball/game/_/gameId/401090266",20190211,"NCAT","UMES","NCAT","UMES",1,39,47.7,46.2,50,33.3,58.1,87.5,32,26,10,7,22,19,11,12,9,7,2,3,12,12,7,21,0,1,0,0,FALSE,FALSE,"1,944"
"Coppin State COPP","South Carolina State SCST","SCST 85, COPP 84",FALSE,"/mens-college-basketball/game/_/gameId/401089986",20190211,"SCST","COPP","SCST","COPP",1,NA,51.9,56.4,54.5,40.9,81,54.2,28,30,5,8,23,22,16,14,5,6,1,1,15,16,20,20,0,0,0,0,FALSE,FALSE,""
"Howard HOW","Bethune-Cookman BCU","HOW 79, BCU 73",FALSE,"/mens-college-basketball/game/_/gameId/401089970",20190211,"BCU","HOW","HOW","BCU",0,90,38.1,35.4,32.3,42.1,51.7,78.1,48,44,19,16,29,28,19,12,5,7,2,8,18,12,19,23,0,0,0,0,FALSE,FALSE,"901"
"Arkansas-Pine Bluff UAPB","Alabama A&M AAMU","UAPB 69, AAMU 60",FALSE,"/mens-college-basketball/game/_/gameId/401088991",20190211,"AAMU","UAPB","UAPB","AAMU",0,NA,44.7,51.2,40,33.3,57.1,80,27,29,7,5,20,24,8,11,7,8,0,5,13,14,24,18,0,0,0,0,FALSE,FALSE,""
"Grambling GRAM","Alcorn State ALCN","GRAM 65, ALCN 53",FALSE,"/mens-college-basketball/game/_/gameId/401088939",20190211,"ALCN","GRAM","GRAM","ALCN",0,7,33.3,43.8,20,33.3,56.3,82.6,38,36,16,7,22,29,17,9,4,9,4,4,14,13,16,14,0,0,0,0,FALSE,FALSE,"523"
"Mississippi Valley State MVSU","Alabama State ALST","ALST 82, MVSU 59",FALSE,"/mens-college-basketball/game/_/gameId/401088921",20190211,"ALST","MVSU","ALST","MVSU",1,NA,43.1,31.8,34.6,28.6,85,68.4,42,46,13,20,29,26,9,5,9,3,10,2,9,17,16,20,0,1,0,0,FALSE,FALSE,""
"Jackson State JKST","Southern SOU","SOU 76, JKST 67",FALSE,"/mens-college-basketball/game/_/gameId/401088580",20190211,"SOU","JKST","SOU","JKST",1,29,48.8,37,55,31.6,65.8,70,25,39,6,19,19,20,11,7,11,6,4,2,12,19,26,27,2,3,0,0,FALSE,FALSE,"2,180"
"Oklahoma OU","Baylor BAY","BAY 59, OU 53",FALSE,"/mens-college-basketball/game/_/gameId/401083394",20190211,"BAY","OU","BAY","OU",1,44,38.9,38.9,45.5,18.8,70,53.3,34,33,11,13,23,20,15,11,5,8,5,2,10,10,14,14,0,0,0,0,FALSE,FALSE,"4,517"
"Portland State PRST","Sacramento State SAC","SAC 78, PRST 67",FALSE,"/mens-college-basketball/game/_/gameId/401086939",20190211,"SAC","PRST","SAC","PRST",1,68,59.3,35.8,44.4,37.5,66.7,83.3,29,32,9,16,20,16,16,9,8,5,6,6,10,13,19,18,0,0,0,0,FALSE,FALSE,"689"
"Duke DUKE","Louisville LOU","DUKE 71, LOU 69",FALSE,"/mens-college-basketball/game/_/gameId/401082687",20190212,"LOU","DUKE","DUKE","LOU",0,100,41.7,36.5,33.3,25,76.9,75,41,39,10,11,31,28,17,10,6,12,3,2,17,11,17,17,0,0,0,0,TRUE,TRUE,"22,046"
"LSU LSU","Kentucky UK","LSU 73, UK 71",FALSE,"/mens-college-basketball/game/_/gameId/401083118",20190212,"UK","LSU","LSU","UK",0,100,41.7,42.9,26.3,28.6,69.6,86.4,39,32,15,9,24,23,14,11,3,8,1,4,9,8,17,17,0,0,0,0,TRUE,TRUE,"23,490"
"Michigan MICH","Penn State PSU","PSU 75, MICH 69",FALSE,"/mens-college-basketball/game/_/gameId/401082465",20190212,"PSU","MICH","PSU","MICH",1,60,46.2,51,40,35,61.8,75,35,25,12,4,23,21,7,10,7,5,3,3,12,12,13,21,0,2,0,0,TRUE,FALSE,"9,120"
"Marquette MARQ","DePaul DEP","MARQ 92, DEP 73",FALSE,"/mens-college-basketball/game/_/gameId/401083263",20190212,"DEP","MARQ","MARQ","DEP",0,66,38.3,52.4,53.8,41.4,71.4,77.8,42,31,21,10,21,21,10,13,1,4,5,7,16,6,17,23,0,0,0,0,TRUE,FALSE,"6,836"
"Michigan State MSU","Wisconsin WISC","MSU 67, WISC 59",FALSE,"/mens-college-basketball/game/_/gameId/401082488",20190212,"WISC","MSU","MSU","WISC",0,100,42.9,43.9,30,40.9,41.7,72.7,28,40,6,10,22,30,10,11,7,5,5,7,10,13,12,12,0,0,0,0,TRUE,TRUE,"17,287"
"Purdue PUR","Maryland MD","MD 70, PUR 56",FALSE,"/mens-college-basketball/game/_/gameId/401082440",20190212,"MD","PUR","MD","PUR",1,83,50,28.2,29.6,21.2,66.7,64.3,41,41,5,17,36,24,17,5,3,6,8,3,11,4,13,17,0,0,0,0,TRUE,TRUE,"14,813"
"Kansas State KSU","Texas TEX","KSU 71, TEX 64",FALSE,"/mens-college-basketball/game/_/gameId/401083443",20190212,"TEX","KSU","KSU","TEX",0,57,44.7,54.9,21.1,47.1,69.2,58.3,29,26,11,7,18,19,10,17,5,6,2,0,12,9,13,19,0,0,0,0,TRUE,FALSE,"9,418"
"Buffalo BUFF","Akron AKR","BUFF 76, AKR 70",FALSE,"/mens-college-basketball/game/_/gameId/401084013",20190212,"AKR","BUFF","BUFF","AKR",0,48,44.6,46.2,29.6,29.2,57.1,80.8,29,38,8,9,21,29,13,6,9,7,3,1,15,18,21,15,1,1,0,0,TRUE,FALSE,"2,646"
"St. Bonaventure SBU","Saint Joseph's JOES","SBU 76, JOES 51",FALSE,"/mens-college-basketball/game/_/gameId/401085692",20190212,"JOES","SBU","SBU","JOES",0,44,29.1,50.9,35.7,42.1,50,83.3,29,41,5,6,24,35,8,18,4,5,3,2,7,8,12,15,2,2,0,0,FALSE,FALSE,"1,851"
"Central Michigan CMU","Bowling Green BGSU","BGSU 79, CMU 72",FALSE,"/mens-college-basketball/game/_/gameId/401088408",20190212,"BGSU","CMU","BGSU","CMU",1,33,45.3,39.7,40,37,82.1,66.7,35,39,7,14,28,25,10,14,10,6,6,3,12,15,15,21,0,0,0,0,FALSE,FALSE,"1,445"
"Eastern Michigan EMU","Ohio OHIO","EMU 66, OHIO 57",FALSE,"/mens-college-basketball/game/_/gameId/401087407",20190212,"OHIO","EMU","EMU","OHIO",0,42,41.8,45.3,25,33.3,66.7,73.3,30,31,10,8,20,23,18,14,1,10,3,3,15,10,15,10,0,0,0,0,FALSE,FALSE,"5,522"
"Northern Illinois NIU","Western Michigan WMU","WMU 76, NIU 74",FALSE,"/mens-college-basketball/game/_/gameId/401087389",20190212,"WMU","NIU","WMU","NIU",1,32,50,50.9,43.5,28.6,51.6,71.4,36,28,10,4,26,24,11,8,4,8,2,0,15,11,16,23,0,0,0,0,FALSE,FALSE,"1,760"
"Rider RID","Quinnipiac QUIN","QUIN 98, RID 88 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401085773",20190212,"QUIN","RID","QUIN","RID",1,9,49.2,40.3,36.1,29.6,70,56.3,46,46,9,19,37,27,20,13,5,11,1,3,18,13,24,24,1,0,0,0,FALSE,FALSE,"311"
"Davidson DAV","Fordham FOR","DAV 79, FOR 69",FALSE,"/mens-college-basketball/game/_/gameId/401085588",20190212,"FOR","DAV","DAV","FOR",0,NA,38.3,50.9,33.3,33.3,63.2,77.3,28,43,9,11,19,32,12,16,6,4,3,1,7,11,21,19,2,1,0,0,FALSE,FALSE,""
"Georgia UGA","Texas A&M TA&M","TA&M 73, UGA 56",FALSE,"/mens-college-basketball/game/_/gameId/401083151",20190212,"TA&M","UGA","TA&M","UGA",1,45,42.9,35.3,28.6,13,70.4,65.4,40,35,10,8,30,27,16,14,8,6,1,3,7,12,17,17,0,0,0,0,FALSE,FALSE,"5,782"
"Pittsburgh PITT","Boston College BC","BC 66, PITT 57",FALSE,"/mens-college-basketball/game/_/gameId/401082634",20190212,"BC","PITT","BC","PITT",1,40,46.2,29,44.4,27,52.6,58.3,44,43,12,20,32,23,14,13,5,10,7,2,17,12,16,18,0,0,0,0,FALSE,FALSE,"3,463"
"Drake DRKE","Southern Illinois SIU","DRKE 72, SIU 69",FALSE,"/mens-college-basketball/game/_/gameId/401089313",20190212,"SIU","DRKE","DRKE","SIU",0,45,43.8,46.4,33.3,36.8,57.1,81.3,30,41,10,10,20,31,15,14,7,3,2,6,6,13,17,16,0,0,0,0,FALSE,FALSE,"4,075"
"Butler BUT","St. John's SJU","SJU 77, BUT 73 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401083212",20190212,"SJU","BUT","SJU","BUT",1,100,40.6,41.8,38.5,24.2,75,90,32,47,5,11,27,36,11,13,12,5,2,0,8,18,12,15,1,0,0,0,FALSE,FALSE,"5,602"
"Arkansas ARK","Missouri MIZ","MIZ 79, ARK 78",FALSE,"/mens-college-basketball/game/_/gameId/401083015",20190212,"MIZ","ARK","MIZ","ARK",1,63,45.9,46.7,34.6,25,77.8,73.9,39,33,16,13,23,20,14,16,4,5,4,3,11,12,22,17,1,0,0,0,FALSE,FALSE,"9,489"
"Alabama ALA","Mississippi State MSST","MSST 81, ALA 62",FALSE,"/mens-college-basketball/game/_/gameId/401082967",20190212,"MSST","ALA","MSST","ALA",1,76,49.2,43.1,46.7,29.2,80,91.7,35,26,14,8,21,18,13,14,15,3,6,5,12,18,12,16,0,0,0,0,FALSE,FALSE,"8,022"
"Bethesda BETH","California Baptist CBU","CBU 115, BETH 65",FALSE,"/mens-college-basketball/game/_/gameId/401118813",20190212,"CBU","BETH","CBU","BETH",1,24,55,41.3,42.4,28.9,81.3,66.7,51,24,17,3,34,21,18,15,11,4,0,1,11,22,11,19,0,0,0,0,FALSE,FALSE,"1,211"
"Air Force AFA","UNLV UNLV","UNLV 77, AFA 72",FALSE,"/mens-college-basketball/game/_/gameId/401089594",20190212,"UNLV","AFA","UNLV","AFA",1,42,50,50.8,35.7,44.4,69.2,57.1,29,33,10,12,19,21,12,15,10,5,3,0,12,15,11,12,0,0,0,0,FALSE,FALSE,"7,550"
"San Diego State SDSU","Colorado State CSU","SDSU 71, CSU 60",FALSE,"/mens-college-basketball/game/_/gameId/401089656",20190212,"CSU","SDSU","SDSU","CSU",0,32,43.1,51.9,26.9,40.9,50,61.5,27,35,9,10,18,25,14,11,9,8,2,5,14,16,10,12,0,0,0,0,FALSE,FALSE,"2,596"
"South Carolina SC","Tennessee TENN","TENN 85, SC 73",FALSE,"/mens-college-basketball/game/_/gameId/401083037",20190213,"TENN","SC","TENN","SC",1,90,49.3,41.3,45,60.9,100,58.3,40,33,13,12,27,21,22,17,5,6,7,5,10,10,10,9,0,0,0,0,FALSE,TRUE,"19,407"
"Providence PROV","Villanova VILL","VILL 85, PROV 67",FALSE,"/mens-college-basketball/game/_/gameId/401083323",20190213,"VILL","PROV","VILL","PROV",1,100,51.9,42.1,43.5,28.6,73.1,81.3,29,36,10,16,19,20,19,17,5,6,5,0,11,15,20,23,0,1,0,0,FALSE,TRUE,"6,501"
"Texas Tech TTU","Oklahoma State OKST","TTU 78, OKST 50",FALSE,"/mens-college-basketball/game/_/gameId/401083489",20190213,"OKST","TTU","TTU","OKST",0,45,36.7,51.8,25,48,75,80,30,30,8,6,22,24,9,17,4,8,3,4,14,7,15,14,0,0,0,0,TRUE,FALSE,"6,155"
"Wake Forest WAKE","Florida State FSU","FSU 88, WAKE 66",FALSE,"/mens-college-basketball/game/_/gameId/401082711",20190213,"FSU","WAKE","FSU","WAKE",1,68,56.5,38.6,38.5,44,50,64.7,43,27,12,6,31,21,21,13,7,3,6,3,9,9,16,16,1,0,0,0,FALSE,TRUE,"7,806"
"Georgia Tech GT","Virginia Tech VT","VT 76, GT 68",FALSE,"/mens-college-basketball/game/_/gameId/401082757",20190213,"VT","GT","VT","GT",1,100,47.2,43.4,43.3,40.7,72.2,84.6,26,31,8,10,18,21,20,15,7,2,3,4,9,13,16,14,0,0,0,0,FALSE,TRUE,"9,275"
"Boston University BU","Army ARMY","ARMY 71, BU 61",FALSE,"/mens-college-basketball/game/_/gameId/401088084",20190213,"ARMY","BU","ARMY","BU",1,NA,53.1,43.9,38.9,28.6,80,50,33,27,3,5,30,22,16,10,5,8,0,3,13,12,11,15,0,0,0,0,FALSE,FALSE,""
"Saint Louis SLU","George Washington GW","SLU 73, GW 58",FALSE,"/mens-college-basketball/game/_/gameId/401085712",20190213,"GW","SLU","SLU","GW",0,46,41.2,46.9,47.1,40.9,57.1,81.8,26,33,5,6,21,27,13,14,2,6,1,2,14,12,16,17,0,0,0,0,FALSE,FALSE,"2,012"
"Missouri State MOST","Evansville EVAN","MOST 68, EVAN 56",FALSE,"/mens-college-basketball/game/_/gameId/401089314",20190213,"EVAN","MOST","MOST","EVAN",0,53,40.8,53.7,31.6,75,71.4,60,26,26,9,6,17,20,7,12,3,5,2,4,14,13,20,16,0,0,0,0,FALSE,FALSE,"5,289"
"Lafayette LAF","Navy NAVY","LAF 80, NAVY 74",FALSE,"/mens-college-basketball/game/_/gameId/401089089",20190213,"NAVY","LAF","LAF","NAVY",0,8,42.6,50,33.3,40.7,84.2,50,42,30,16,10,26,20,17,21,7,7,0,8,17,12,15,17,1,0,0,0,FALSE,FALSE,"468"
"UNC Asheville UNCA","South Carolina Upstate SCUP","UNCA 57, SCUP 53",FALSE,"/mens-college-basketball/game/_/gameId/401088339",20190213,"SCUP","UNCA","UNCA","SCUP",0,66,34.7,38.6,24,29.2,86.7,85.7,36,33,13,14,23,19,13,8,0,6,6,4,11,6,12,11,0,0,0,0,FALSE,FALSE,"550"
"Presbyterian PRE","Winthrop WIN","WIN 93, PRE 85",FALSE,"/mens-college-basketball/game/_/gameId/401088338",20190213,"WIN","PRE","WIN","PRE",1,20,51.6,39.1,43.3,38.7,66.7,95,43,35,12,11,31,24,16,15,3,5,1,5,13,9,17,19,0,0,0,0,FALSE,FALSE,"1,202"
"Longwood LONG","High Point HP","LONG 62, HP 59",FALSE,"/mens-college-basketball/game/_/gameId/401088337",20190213,"HP","LONG","LONG","HP",0,64,42.2,41.5,21.1,33.3,85,90,31,27,9,9,22,18,8,9,7,5,3,0,15,13,15,15,0,0,0,0,FALSE,FALSE,"1,122"
"Charleston Southern CHSO","Gardner-Webb GWEB","GWEB 77, CHSO 74",FALSE,"/mens-college-basketball/game/_/gameId/401088336",20190213,"GWEB","CHSO","GWEB","CHSO",1,33,48.1,40,55,42.4,82.4,53.3,36,34,5,11,31,23,13,17,4,9,2,5,14,8,11,12,0,0,0,0,FALSE,FALSE,"1,150"
"Hampton HAMP","Campbell CAMP","CAMP 87, HAMP 84",FALSE,"/mens-college-basketball/game/_/gameId/401088335",20190213,"CAMP","HAMP","CAMP","HAMP",1,54,50.9,43.1,43.5,36.4,82.1,84.2,30,37,4,13,26,24,16,15,2,5,4,2,7,9,16,22,0,1,0,0,FALSE,FALSE,"1,678"
"Troy TROY","Georgia State GAST","GAST 77, TROY 63",FALSE,"/mens-college-basketball/game/_/gameId/401088107",20190213,"GAST","TROY","GAST","TROY",1,37,48.1,40,40.7,33.3,66.7,76.9,32,30,8,8,24,22,14,16,10,2,2,5,13,19,15,18,1,1,0,0,FALSE,FALSE,"1,426"
"Loyola (MD) L-MD","American University AMER","L-MD 86, AMER 84",FALSE,"/mens-college-basketball/game/_/gameId/401088063",20190213,"AMER","L-MD","L-MD","AMER",0,20,64.6,53.2,35.7,28.6,70.8,64,23,29,4,13,19,16,22,14,5,10,4,1,14,10,21,17,0,1,0,0,FALSE,FALSE,"681"
"South Alabama USA","Georgia Southern GASO","GASO 75, USA 65",FALSE,"/mens-college-basketball/game/_/gameId/401087975",20190213,"GASO","USA","GASO","USA",1,34,55.8,46.2,46.7,30.4,71.4,76.9,30,24,6,4,24,20,15,12,6,7,4,3,16,14,13,20,0,0,0,0,FALSE,FALSE,"1,321"
"Kennesaw State KENN","North Florida UNF","UNF 80, KENN 57",FALSE,"/mens-college-basketball/game/_/gameId/401086792",20190213,"UNF","KENN","UNF","KENN",1,27,41.8,32.3,28.1,41.7,55.6,83.3,54,38,25,15,29,23,19,14,6,7,11,4,12,16,12,11,0,0,0,0,FALSE,FALSE,"1,568"
"Jacksonville JAX","Stetson STET","JAX 93, STET 70",FALSE,"/mens-college-basketball/game/_/gameId/401086699",20190213,"STET","JAX","JAX","STET",0,9,36.9,53.5,30.4,48.3,83.3,100,32,43,9,10,23,33,10,22,5,7,2,7,11,14,9,13,0,0,0,0,FALSE,FALSE,"362"
"NJIT NJIT","Florida Gulf Coast FGCU","FGCU 57, NJIT 55",FALSE,"/mens-college-basketball/game/_/gameId/401086672",20190213,"FGCU","NJIT","FGCU","NJIT",1,65,40.9,37,35,23.1,53.8,64.3,33,29,6,7,27,22,10,12,4,5,6,2,12,8,13,20,0,0,0,0,FALSE,FALSE,"3,013"
"New Hampshire UNH","Vermont UVM","UVM 73, UNH 44",FALSE,"/mens-college-basketball/game/_/gameId/401086649",20190213,"UVM","UNH","UVM","UNH",1,66,49.1,34.1,29.4,25,66.7,60,35,25,6,3,29,22,9,6,6,3,0,1,8,16,15,20,0,0,0,0,FALSE,FALSE,"2,152"
"Maine ME","Hartford HART","HART 81, ME 73",FALSE,"/mens-college-basketball/game/_/gameId/401086597",20190213,"HART","ME","HART","ME",1,25,57.7,51.8,47.8,47.4,58.8,50,27,31,6,9,21,22,19,22,7,5,2,2,8,11,12,20,0,0,0,0,FALSE,FALSE,"864"
"UMBC UMBC","Binghamton BING","UMBC 64, BING 50",FALSE,"/mens-college-basketball/game/_/gameId/401086557",20190213,"BING","UMBC","UMBC","BING",0,39,38,45.3,30,50,60,44.4,32,31,7,6,25,25,8,18,3,7,4,1,14,9,12,6,0,0,0,0,FALSE,FALSE,"2,001"
"UMass Lowell UML","Albany ALB","UML 86, ALB 54",FALSE,"/mens-college-basketball/game/_/gameId/401086530",20190213,"ALB","UML","UML","ALB",0,44,37.7,57.6,15.4,38.1,40,76.9,23,45,9,13,14,32,18,21,10,9,4,6,14,19,15,15,0,0,0,0,FALSE,FALSE,"1,876"
"UMass MASS","George Mason GMU","GMU 80, MASS 75 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401086309",20190213,"GMU","MASS","GMU","MASS",1,41,45.5,48.3,37.5,45.5,75,56.3,32,38,11,13,21,25,10,18,6,9,5,2,11,18,14,27,0,1,0,0,FALSE,FALSE,"3,206"
"Iona IONA","Siena SIE","IONA 57, SIE 52",FALSE,"/mens-college-basketball/game/_/gameId/401085943",20190213,"SIE","IONA","IONA","SIE",0,35,37.5,40.4,26.9,36.8,60,72.7,31,38,8,10,23,28,11,9,11,8,6,1,11,15,10,9,0,0,0,0,FALSE,FALSE,"5,560"
"Richmond RICH","VCU VCU","VCU 81, RICH 60",FALSE,"/mens-college-basketball/game/_/gameId/401085671",20190213,"VCU","RICH","VCU","RICH",1,100,57.4,46.5,45.5,42.9,73.9,51.9,29,24,7,8,22,16,19,12,9,11,5,1,15,16,23,20,0,0,0,0,FALSE,FALSE,"7,637"
"Duquesne DUQ","La Salle LAS","LAS 73, DUQ 72",FALSE,"/mens-college-basketball/game/_/gameId/401085639",20190213,"LAS","DUQ","LAS","DUQ",1,37,46,45,34.8,23.8,63.6,68.4,39,31,16,12,23,19,12,12,8,11,4,3,18,15,21,18,0,0,0,0,FALSE,FALSE,"1,247"
"South Florida USF","UCF UCF","UCF 78, USF 65",FALSE,"/mens-college-basketball/game/_/gameId/401084802",20190213,"UCF","USF","UCF","USF",1,47,54.5,36.8,45.5,37.5,56.8,51.9,37,34,11,15,26,19,16,12,5,6,7,2,10,10,22,31,0,0,0,0,FALSE,FALSE,"4,719"
"SMU SMU","Temple TEM","TEM 82, SMU 74",FALSE,"/mens-college-basketball/game/_/gameId/401084801",20190213,"TEM","SMU","TEM","SMU",1,48,42.7,44.3,30.4,26.1,84.6,75,42,43,20,18,22,25,21,13,8,3,1,3,5,11,11,12,1,0,0,0,FALSE,FALSE,"4,913"
"Memphis MEM","East Carolina ECU","MEM 79, ECU 69",FALSE,"/mens-college-basketball/game/_/gameId/401084800",20190213,"ECU","MEM","MEM","ECU",0,48,39.7,56,20,35.3,88.2,68,33,30,11,6,22,24,17,16,6,5,3,3,12,13,20,16,0,0,0,0,FALSE,FALSE,"3,411"
"Clemson CLEM","Miami MIA","MIA 65, CLEM 64",FALSE,"/mens-college-basketball/game/_/gameId/401082662",20190213,"MIA","CLEM","MIA","CLEM",1,80,38.9,41.8,40,15.8,76.5,100,29,38,7,10,22,28,9,8,3,5,4,2,7,11,16,17,0,0,0,0,FALSE,FALSE,"6,338"
"Rutgers RUTG","Northwestern NU","RUTG 59, NU 56",FALSE,"/mens-college-basketball/game/_/gameId/401082542",20190213,"NU","RUTG","RUTG","NU",0,92,36.4,41.4,30.4,18.8,60,53.3,30,44,5,12,25,32,16,10,6,5,3,1,9,15,17,16,1,1,0,0,FALSE,FALSE,"6,474"
"McNeese MCN","Stephen F. Austin SFA","SFA 67, MCN 57",FALSE,"/mens-college-basketball/game/_/gameId/401089150",20190213,"SFA","MCN","SFA","MCN",1,44,42.9,33.3,13.3,33.3,62.2,80,35,29,11,6,24,23,7,10,7,5,6,2,15,18,23,25,0,1,0,0,FALSE,FALSE,"3,158"
"Colgate COLG","Holy Cross HC","COLG 74, HC 70",FALSE,"/mens-college-basketball/game/_/gameId/401088372",20190213,"HC","COLG","COLG","HC",0,26,51.9,55.6,44.4,52.4,57.1,68.4,24,29,3,4,21,25,16,12,5,6,1,1,12,14,18,10,0,0,0,0,FALSE,FALSE,"912"
"Liberty LIB","Lipscomb LIP","LIB 74, LIP 66",FALSE,"/mens-college-basketball/game/_/gameId/401086722",20190213,"LIP","LIB","LIB","LIP",0,68,36.8,49.1,16.7,28.6,91.3,69.6,35,32,11,6,24,26,9,13,4,1,3,0,12,11,22,17,0,0,0,0,FALSE,FALSE,"3,437"
"Houston Baptist HBU","Central Arkansas CARK","HBU 75, CARK 71",FALSE,"/mens-college-basketball/game/_/gameId/401089639",20190213,"CARK","HBU","HBU","CARK",0,9,36.9,38.2,25,42.3,73.9,75,47,43,15,13,32,30,12,16,5,12,12,1,17,13,17,22,0,0,0,0,FALSE,FALSE,"515"
"Abilene Christian ACU","Nicholls NICH","ACU 64, NICH 48",FALSE,"/mens-college-basketball/game/_/gameId/401089464",20190213,"NICH","ACU","ACU","NICH",0,8,29.6,40,22.7,21.1,84.6,85.7,33,43,5,8,28,35,7,15,4,7,3,3,10,7,14,12,0,0,0,0,FALSE,FALSE,"313"
"Northwestern State NWST","Lamar LAM","LAM 75, NWST 70",FALSE,"/mens-college-basketball/game/_/gameId/401089416",20190213,"LAM","NWST","LAM","NWST",1,18,44.4,50.9,50,41.2,77.8,81.8,31,28,11,8,20,20,13,16,14,6,1,4,18,25,17,23,0,0,0,0,FALSE,FALSE,"1,860"
"Indiana State INST","Valparaiso VALP","INST 87, VALP 82 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401089317",20190213,"VALP","INST","INST","VALP",0,60,50,42.9,38.9,42.1,67.5,89.3,37,29,12,12,25,17,13,13,7,12,3,3,21,12,22,24,0,0,0,0,FALSE,FALSE,"3,014"
"Illinois State ILST","Northern Iowa UNI","UNI 77, ILST 64",FALSE,"/mens-college-basketball/game/_/gameId/401089316",20190213,"UNI","ILST","UNI","ILST",1,51,46.9,39.3,51.6,28.6,93.8,70.6,28,35,4,13,24,22,16,9,3,4,2,4,11,13,16,14,0,0,0,0,FALSE,FALSE,"3,364"
"Loyola Chicago LUC","Bradley BRAD","BRAD 61, LUC 54",FALSE,"/mens-college-basketball/game/_/gameId/401089315",20190213,"BRAD","LUC","BRAD","LUC",1,50,46,44,31.3,25,76.9,45.5,31,27,8,6,23,21,11,9,6,10,2,3,14,13,10,12,0,0,0,0,FALSE,FALSE,"5,490"
"Incarnate Word UIW","SE Louisiana SELA","SELA 70, UIW 64",FALSE,"/mens-college-basketball/game/_/gameId/401089199",20190213,"SELA","UIW","SELA","UIW",1,9,50,52.2,33.3,20,52.6,93.3,29,23,10,4,19,19,18,7,8,9,5,3,15,17,16,16,0,1,0,0,FALSE,FALSE,"666"
"Sam Houston SHSU","Texas A&M-CC AMCC","SHSU 70, AMCC 69",FALSE,"/mens-college-basketball/game/_/gameId/401089128",20190213,"AMCC","SHSU","SHSU","AMCC",0,14,51.9,46.2,52.9,40.7,66.7,78.6,29,27,6,7,23,20,17,12,3,4,2,1,8,6,15,10,0,0,0,0,FALSE,FALSE,"1,118"
"Syracuse SYR","NC State NCST","NCST 73, SYR 58",FALSE,"/mens-college-basketball/game/_/gameId/401082797",20190213,"NCST","SYR","NCST","SYR",1,83,49,35,27.8,20,83.3,50,42,31,7,11,35,20,19,8,10,10,4,3,20,12,17,19,0,0,0,0,FALSE,FALSE,"16,335"
"Georgetown GTWN","Seton Hall HALL","HALL 90, GTWN 75",FALSE,"/mens-college-basketball/game/_/gameId/401083286",20190213,"HALL","GTWN","HALL","GTWN",1,42,49.2,45.3,44,29.2,86.4,90.9,38,30,15,12,23,18,20,17,5,7,4,7,11,12,17,17,0,0,0,0,FALSE,FALSE,"7,828"
"Creighton CREI","Xavier XAV","XAV 64, CREI 61 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/401083237",20190213,"XAV","CREI","XAV","CREI",1,97,40.6,35.9,30.8,31,50,60,43,42,11,11,32,31,18,15,7,12,9,7,15,13,16,13,0,0,0,0,FALSE,FALSE,"9,949"
"Ole Miss MISS","Auburn AUB","MISS 60, AUB 55",FALSE,"/mens-college-basketball/game/_/gameId/401083101",20190213,"AUB","MISS","MISS","AUB",0,80,32.7,37.3,25,39.4,78.3,69.2,34,34,12,9,22,25,7,12,6,8,4,2,14,13,16,20,0,0,0,0,FALSE,FALSE,"7,337"
"San José State SJSU","New Mexico UNM","UNM 92, SJSU 60",FALSE,"/mens-college-basketball/game/_/gameId/401090035",20190213,"UNM","SJSU","UNM","SJSU",1,68,50,35.3,51.9,23.5,66.7,53.3,44,39,7,11,37,28,17,11,6,6,5,5,10,11,15,19,0,0,0,0,FALSE,FALSE,"10,469"
"Wyoming WYO","Utah State USU","USU 76, WYO 59",FALSE,"/mens-college-basketball/game/_/gameId/401089997",20190213,"USU","WYO","USU","WYO",1,53,49,42.9,50,40,72,75,35,24,9,3,26,21,21,10,5,6,5,1,11,11,10,21,1,1,0,0,FALSE,FALSE,"5,458"
"Vanderbilt VAN","Florida FLA","FLA 66, VAN 57",FALSE,"/mens-college-basketball/game/_/gameId/401082940",20190213,"FLA","VAN","FLA","VAN",1,89,33.3,35.3,22.7,20.8,82.1,76.2,39,38,14,11,25,27,4,9,12,6,3,2,12,19,22,24,0,0,0,0,FALSE,FALSE,"9,007"
