"away_team","home_team","score","is_neutral","game_ids","date","Home_ABR","Away_ABR","Winner_ABR","Loser_ABR","Home_wins","Attendance","home_fg","away_fg","home_three","away_three","home_ft","away_ft","home_rebound","away_rebound","home_o_rebound","away_o_rebound","home_d_rebound","away_d_rebound","home_assists","away_assists","home_steals","away_steals","home_blocks","away_blocks","home_turnovers","away_turnovers","home_fouls","away_fouls","home_t_fouls","away_t_fouls","home_f_fouls","away_f_fouls","away_is_ranked","home_is_ranked","People"
"Rice RICE","UTSA UTSA","UTSA 79, RICE 66",FALSE,"/mens-college-basketball/game/_/gameId/400992578",20171228,"UTSA","RICE","UTSA","RICE",1,44,43.5,39.2,37.5,44,61.9,55.6,39,40,11,11,28,29,18,11,10,6,1,2,13,21,21,19,0,0,0,0,FALSE,FALSE,"1,163"
"Louisiana Tech LT","Western Kentucky WKU","WKU 69, LT 68",FALSE,"/mens-college-basketball/game/_/gameId/400992577",20171228,"WKU","LT","WKU","LT",1,65,39.3,38.8,45.5,31.8,66.7,69.2,40,44,13,16,27,28,15,15,7,3,5,6,10,11,14,22,0,1,0,0,FALSE,FALSE,"4,897"
"Oakland OAK","Milwaukee MILW","OAK 76, MILW 68",FALSE,"/mens-college-basketball/game/_/gameId/400992156",20171228,"MILW","OAK","OAK","MILW",0,10,38.6,45.6,31.6,27.8,72.7,86.4,41,35,12,3,29,32,14,16,6,5,4,9,12,12,15,13,2,0,0,0,FALSE,FALSE,"1,312"
"Detroit Mercy DET","Green Bay GB","GB 95, DET 83",FALSE,"/mens-college-basketball/game/_/gameId/400992105",20171228,"GB","DET","GB","DET",1,22,42.5,42.6,35.5,40.7,71,64.5,44,44,14,11,30,33,20,16,9,5,2,7,9,15,25,28,0,0,0,0,FALSE,FALSE,"2,284"
"Eastern Illinois EIU","Murray State MUR","MUR 80, EIU 52",FALSE,"/mens-college-basketball/game/_/gameId/400990946",20171228,"MUR","EIU","MUR","EIU",1,33,45,28.6,29.2,23.8,65.5,78.6,52,32,17,11,35,21,18,6,3,2,1,5,8,8,16,22,0,1,0,0,FALSE,FALSE,"2,846"
"SIU Edwardsville SIUE","Austin Peay APSU","APSU 78, SIUE 58",FALSE,"/mens-college-basketball/game/_/gameId/400990944",20171228,"APSU","SIUE","APSU","SIUE",1,23,48.3,36.7,35.7,25,68.2,69.2,42,34,17,15,25,19,12,9,6,5,5,2,10,13,15,22,1,0,0,0,FALSE,FALSE,"1,648"
"Avila AVI","Kansas City KC","KC 89, AVI 58",FALSE,"/mens-college-basketball/game/_/gameId/400990639",20171228,"KC","AVI","KC","AVI",1,11,50,38.2,43.3,16.7,63.2,68.4,39,33,10,8,29,25,20,12,9,7,2,2,12,20,15,20,0,0,0,0,FALSE,FALSE,"1,145"
"Bradley BRAD","Drake DRKE","DRKE 66, BRAD 64",FALSE,"/mens-college-basketball/game/_/gameId/400989673",20171228,"DRKE","BRAD","DRKE","BRAD",1,37,43.1,39.7,38.9,29.4,71.4,92.9,35,32,10,9,25,23,12,10,4,5,3,4,16,12,14,20,0,0,0,0,FALSE,FALSE,"2,611"
"Southern Illinois SIU","Northern Iowa UNI","SIU 56, UNI 53",FALSE,"/mens-college-basketball/game/_/gameId/400989671",20171228,"UNI","SIU","SIU","UNI",0,74,38.9,43.1,25,42.9,75,30,36,34,8,7,28,27,7,10,4,3,1,3,10,9,14,14,0,0,0,0,FALSE,FALSE,"4,933"
"Northwestern State NWST","Nicholls NICH","NICH 87, NWST 46",FALSE,"/mens-college-basketball/game/_/gameId/400989000",20171228,"NICH","NWST","NICH","NWST",1,9,47,27.6,50,27.3,78.9,47.8,40,44,14,21,26,23,20,5,14,6,10,7,13,26,18,13,0,0,0,0,FALSE,FALSE,"333"
"Houston Baptist HBU","Lamar LAM","LAM 86, HBU 68",FALSE,"/mens-college-basketball/game/_/gameId/400988998",20171228,"LAM","HBU","LAM","HBU",1,18,48.5,42.6,57.1,38.1,66.7,53.3,43,33,18,14,25,19,22,12,12,10,5,4,17,18,19,15,0,0,0,0,FALSE,FALSE,"1,800"
"Stephen F. Austin SFA","SE Louisiana SELA","SELA 73, SFA 62",FALSE,"/mens-college-basketball/game/_/gameId/400988997",20171228,"SELA","SFA","SELA","SFA",1,9,47.5,43.4,42.9,28.6,70.3,66.7,32,27,8,10,24,17,14,8,10,6,6,0,22,22,18,27,0,1,0,0,FALSE,FALSE,"693"
"Abilene Christian ACU","New Orleans UNO","UNO 77, ACU 74",FALSE,"/mens-college-basketball/game/_/gameId/400988995",20171228,"UNO","ACU","UNO","ACU",1,6,50,50,0,44.4,70.2,72,33,26,9,5,24,21,16,15,10,11,3,4,17,17,21,31,0,0,0,0,FALSE,FALSE,"528"
"Montana MONT","Northern Arizona NAU","MONT 87, NAU 69",FALSE,"/mens-college-basketball/game/_/gameId/400991267",20171228,"NAU","MONT","MONT","NAU",0,18,32.7,44.6,41.2,41.2,85.7,75.9,33,42,10,16,23,26,10,13,4,11,7,4,19,11,22,26,0,0,0,0,FALSE,FALSE,"604"
"Montana State MTST","Southern Utah SUU","MTST 104, SUU 99",FALSE,"/mens-college-basketball/game/_/gameId/400991266",20171228,"SUU","MTST","MTST","SUU",0,28,50,54.1,41.4,50,85.3,80,28,29,10,11,18,18,15,15,3,8,6,2,14,12,30,30,0,0,0,0,FALSE,FALSE,"1,472"
"Morehead State MORE","Tennessee Tech TNTC","TNTC 69, MORE 67",FALSE,"/mens-college-basketball/game/_/gameId/400990949",20171228,"TNTC","MORE","TNTC","MORE",1,22,51.9,39.7,35.7,23.8,50,64,29,41,3,14,26,27,24,7,11,6,3,3,15,17,23,19,0,0,0,0,FALSE,FALSE,"1,638"
"Belmont BEL","Southeast Missouri State SEMO","BEL 94, SEMO 72",FALSE,"/mens-college-basketball/game/_/gameId/400990948",20171228,"SEMO","BEL","BEL","SEMO",0,18,40.7,60,39.1,50,65.2,80,29,34,12,7,17,27,13,21,7,4,0,5,12,10,13,21,0,0,0,0,FALSE,FALSE,"1,310"
"Eastern Kentucky EKU","Jacksonville State JVST","JVST 76, EKU 58",FALSE,"/mens-college-basketball/game/_/gameId/400990947",20171228,"JVST","EKU","JVST","EKU",1,32,40.3,36.2,17.6,18.2,71.9,63.2,57,23,21,5,36,18,17,11,6,7,6,3,19,11,16,22,0,1,0,0,FALSE,FALSE,"1,137"
"North Texas UNT","UTEP UTEP","UNT 63, UTEP 62",FALSE,"/mens-college-basketball/game/_/gameId/400992575",20171228,"UTEP","UNT","UNT","UTEP",0,53,45.5,42.3,29.4,42.9,63.6,55.6,35,32,7,6,28,26,9,8,3,3,2,2,10,11,16,17,2,0,0,0,FALSE,FALSE,"6,306"
"UC Riverside UCR","Utah Valley UVU","UVU 90, UCR 82",FALSE,"/mens-college-basketball/game/_/gameId/400990640",20171228,"UVU","UCR","UVU","UCR",1,35,54.4,55.7,48.5,50,66.7,80,31,27,14,12,17,15,27,20,4,7,1,1,11,10,12,20,1,1,0,0,FALSE,FALSE,"2,936"
"Mesa College MESA","Denver DEN","DEN 106, MESA 60",FALSE,"/mens-college-basketball/game/_/gameId/400989361",20171228,"DEN","MESA","DEN","MESA",1,22,59.2,40.7,46.7,40,60,50,48,23,15,2,33,21,26,12,6,2,5,3,5,16,12,13,0,0,0,0,FALSE,FALSE,"1,567"
"LSU LSU","Memphis MEM","LSU 71, MEM 61",FALSE,"/mens-college-basketball/game/_/gameId/400987277",20171228,"MEM","LSU","LSU","MEM",0,51,37.3,46.3,18.2,50,65,50,37,33,15,10,22,23,14,16,7,8,4,6,16,13,14,22,0,0,0,0,FALSE,FALSE,"9,468"
"San Francisco SF","San Diego USD","USD 73, SF 63",FALSE,"/mens-college-basketball/game/_/gameId/400987002",20171228,"USD","SF","USD","SF",1,36,45.8,36.9,44.4,13.3,75,86.7,38,34,9,13,29,21,14,7,3,6,9,2,13,8,16,27,0,0,0,0,FALSE,FALSE,"1,817"
"Portland PORT","BYU BYU","BYU 69, PORT 45",FALSE,"/mens-college-basketball/game/_/gameId/400986859",20171228,"BYU","PORT","BYU","PORT",1,87,50,29.3,20,25.9,73.7,30.8,46,28,6,6,40,22,13,8,6,6,4,7,10,9,15,15,1,0,0,0,FALSE,FALSE,"16,592"
"Grambling GRAM","Seattle U SEA","SEA 93, GRAM 63",FALSE,"/mens-college-basketball/game/_/gameId/400990642",20171228,"SEA","GRAM","SEA","GRAM",1,100,47.8,36.8,33.3,20,83.3,73.1,48,28,16,7,32,21,16,9,7,9,5,3,11,11,20,22,0,0,0,0,FALSE,FALSE,"999"
"New Mexico State NMSU","UC Irvine UCI","NMSU 65, UCI 60",FALSE,"/mens-college-basketball/game/_/gameId/400990641",20171228,"UCI","NMSU","NMSU","UCI",0,41,38.9,36.1,25,20,66.7,68,44,34,12,9,32,25,10,11,4,7,9,5,15,6,18,15,0,1,0,0,FALSE,FALSE,"2,036"
"Pepperdine PEPP","Santa Clara SCU","SCU 72, PEPP 65",FALSE,"/mens-college-basketball/game/_/gameId/400986963",20171228,"SCU","PEPP","SCU","PEPP",1,25,39.7,52.1,39.3,33.3,88.2,57.9,25,35,7,5,18,30,15,13,11,5,3,7,8,16,14,16,0,0,0,0,FALSE,FALSE,"1,192"
"Loyola Marymount LMU","Saint Mary's SMC","SMC 87, LMU 59",FALSE,"/mens-college-basketball/game/_/gameId/400986913",20171228,"SMC","LMU","SMC","LMU",1,87,62,37.5,62.5,21.1,78.9,92.9,33,23,7,9,26,14,25,11,6,8,7,3,11,10,14,15,0,0,0,0,FALSE,FALSE,"3,062"
"Cleveland State CLEV","Michigan State MSU","MSU 111, CLEV 61",FALSE,"/mens-college-basketball/game/_/gameId/400986470",20171229,"MSU","CLEV","MSU","CLEV",1,100,65.1,32.8,57.7,29.7,77.8,75,48,16,15,7,33,9,29,9,1,6,4,1,11,9,18,16,0,0,0,0,FALSE,TRUE,"14,797"
"West Virginia WVU","Oklahoma State OKST","WVU 85, OKST 79",FALSE,"/mens-college-basketball/game/_/gameId/400989232",20171229,"OKST","WVU","WVU","OKST",0,61,51.1,43.9,35.3,36.4,69.4,84.4,32,35,11,16,21,19,9,15,11,11,3,2,21,18,21,27,0,0,0,0,TRUE,FALSE,"8,257"
"Kansas KU","Texas TEX","KU 92, TEX 86",FALSE,"/mens-college-basketball/game/_/gameId/400989180",20171229,"TEX","KU","KU","TEX",0,96,43.1,44.9,28,48.6,81,86.7,44,38,18,12,26,26,12,15,5,4,8,3,9,8,15,14,1,0,0,0,TRUE,FALSE,"15,802"
"Louisville LOU","Kentucky UK","UK 90, LOU 61",FALSE,"/mens-college-basketball/game/_/gameId/400986170",20171229,"UK","LOU","UK","LOU",1,100,48.4,34.8,46.2,12,80,76.9,44,37,12,13,32,24,13,10,5,3,5,5,11,11,19,25,1,1,0,0,FALSE,TRUE,"24,228"
"Baylor BAY","Texas Tech TTU","TTU 77, BAY 53",FALSE,"/mens-college-basketball/game/_/gameId/400989133",20171229,"TTU","BAY","TTU","BAY",1,85,50,37.3,40.9,25,76.2,75,39,21,15,8,24,13,18,3,5,7,2,4,15,14,17,20,0,0,0,0,TRUE,TRUE,"12,827"
"Ecclesia College ECC","Southern SOU","SOU 98, ECC 57",FALSE,"/mens-college-basketball/game/_/gameId/400992915",20171229,"SOU","ECC","SOU","ECC",1,1,44.3,27.4,42.9,23.7,55,77.8,62,38,22,6,40,32,20,12,10,5,4,0,8,16,18,16,0,0,0,0,FALSE,FALSE,"45"
"Rochester College RC","Eastern Michigan EMU","EMU 67, RC 48",FALSE,"/mens-college-basketball/game/_/gameId/400990186",20171229,"EMU","RC","EMU","RC",1,13,47.1,31.7,27.8,25,51.9,66.7,34,42,5,14,29,28,13,14,12,6,11,1,14,22,9,20,1,0,0,0,FALSE,FALSE,"1,124"
"Robert Morris RMU","Bryant BRY","RMU 68, BRY 54",FALSE,"/mens-college-basketball/game/_/gameId/400990780",20171229,"BRY","RMU","RMU","BRY",0,11,32.8,44,22.2,20,52.2,84,35,41,13,7,22,34,12,6,7,5,1,4,12,12,22,22,0,0,0,0,FALSE,FALSE,"305"
"St. Francis (BKN) SFBK","Sacred Heart SHU","SFBK 73, SHU 68",FALSE,"/mens-college-basketball/game/_/gameId/400990784",20171229,"SHU","SFBK","SFBK","SHU",0,13,47.4,41.3,24,45.2,57.1,77.8,45,28,13,7,32,21,10,13,2,7,3,0,16,6,15,18,0,0,0,0,FALSE,FALSE,"262"
"Jarvis Christian JAR","Prairie View A&M PV","PV 110, JAR 80",FALSE,"/mens-college-basketball/game/_/gameId/400992905",20171229,"PV","JAR","PV","JAR",1,NA,60,51.9,48,37,73.7,64,36,25,11,4,25,21,23,9,9,9,1,1,15,21,20,19,0,0,0,0,FALSE,FALSE,""
"Toledo TOL","Pennsylvania PENN","TOL 85, PENN 72",FALSE,"/mens-college-basketball/game/_/gameId/400990190",20171229,"PENN","TOL","TOL","PENN",0,27,43.1,52.6,26.7,64.3,66.7,80,30,37,7,6,23,31,15,10,3,4,2,1,6,8,14,11,0,0,0,0,FALSE,FALSE,"2,316"
"Rider RID","Canisius CAN","CAN 77, RID 76",FALSE,"/mens-college-basketball/game/_/gameId/400991118",20171229,"CAN","RID","CAN","RID",1,48,44.4,45.8,34.6,28.6,60,58.1,36,42,14,15,22,27,20,14,4,6,4,2,13,10,20,17,0,0,0,0,FALSE,FALSE,"1,049"
"Fairleigh Dickinson FDU","Long Island University LIU","FDU 82, LIU 71",FALSE,"/mens-college-basketball/game/_/gameId/400990782",20171229,"LIU","FDU","FDU","LIU",0,28,44.3,42.9,22.7,39.1,66.7,76.5,44,35,15,13,29,22,13,16,2,9,4,4,15,4,19,17,2,2,0,0,FALSE,FALSE,"697"
"Florida Memorial FM","Florida Gulf Coast FGCU","FGCU 76, FM 42",FALSE,"/mens-college-basketball/game/_/gameId/400991858",20171229,"FGCU","FM","FGCU","FM",1,72,48.4,24.1,29.4,12.5,100,50,44,41,8,16,36,25,19,4,11,6,5,0,14,17,21,11,0,0,0,0,FALSE,FALSE,"3,320"
"Navy NAVY","Loyola (MD) L-MD","L-MD 72, NAVY 63",FALSE,"/mens-college-basketball/game/_/gameId/400992055",20171229,"L-MD","NAVY","L-MD","NAVY",1,30,60,51.1,41.7,35.3,68.4,52.9,25,21,6,6,19,15,11,12,3,5,1,1,14,14,19,22,0,1,0,0,FALSE,FALSE,"623"
"Lehigh LEH","Lafayette LAF","LEH 79, LAF 74",FALSE,"/mens-college-basketball/game/_/gameId/400992042",20171229,"LAF","LEH","LEH","LAF",0,68,45.2,43.1,31.3,45,80,80,37,42,3,9,34,33,16,14,2,3,5,1,7,5,13,16,0,0,0,0,FALSE,FALSE,"1,673"
"Army ARMY","Boston University BU","BU 90, ARMY 82",FALSE,"/mens-college-basketball/game/_/gameId/400991979",20171229,"BU","ARMY","BU","ARMY",1,28,50.8,47.8,46.2,44.4,72,50,37,32,7,8,30,24,18,24,7,4,4,0,14,13,12,20,0,1,0,0,FALSE,FALSE,"503"
"American University AMER","Bucknell BUCK","BUCK 84, AMER 55",FALSE,"/mens-college-basketball/game/_/gameId/400991960",20171229,"BUCK","AMER","BUCK","AMER",1,70,58.9,35.1,25,20.8,56,40,44,32,8,10,36,22,17,9,5,7,7,1,10,10,19,21,0,0,0,0,FALSE,FALSE,"2,782"
"Iona IONA","Niagara NIAG","IONA 98, NIAG 93 (OT)",FALSE,"/mens-college-basketball/game/_/gameId/400991117",20171229,"NIAG","IONA","IONA","NIAG",0,40,39.1,39.5,16.7,29.6,70.8,81.3,56,55,23,18,33,37,10,14,6,6,4,6,13,15,25,24,0,0,0,0,FALSE,FALSE,"966"
"Siena SIE","Marist MRST","MRST 63, SIE 58",FALSE,"/mens-college-basketball/game/_/gameId/400991116",20171229,"MRST","SIE","MRST","SIE",1,54,42.5,32.4,22.2,17.4,62.5,58.8,36,45,2,15,34,30,5,9,6,5,2,2,16,13,21,27,0,0,0,0,FALSE,FALSE,"1,737"
"Mount St. Mary's MSM","Wagner WAG","WAG 76, MSM 57",FALSE,"/mens-college-basketball/game/_/gameId/400990783",20171229,"WAG","MSM","WAG","MSM",1,82,48.3,35.2,32,23.5,58.8,65.2,46,29,18,11,28,18,21,9,5,5,6,5,13,12,19,18,0,0,0,0,FALSE,FALSE,"1,722"
"UT Arlington UTA","Coastal Carolina CCU","CCU 90, UTA 65",FALSE,"/mens-college-basketball/game/_/gameId/400990423",20171229,"CCU","UTA","CCU","UTA",1,38,50,37.9,42.3,22.7,80.8,61.5,41,34,14,12,27,22,14,11,6,5,3,2,12,13,22,19,0,0,0,0,FALSE,FALSE,"1,223"
"Lawrence Tech LAWT","Central Michigan CMU","CMU 91, LAWT 73",FALSE,"/mens-college-basketball/game/_/gameId/400990330",20171229,"CMU","LAWT","CMU","LAWT",1,37,47.9,46.6,34.9,53.1,85.7,100,39,31,15,7,24,24,16,14,10,3,7,2,7,17,5,10,0,0,0,0,FALSE,FALSE,"1,947"
"Florida A&M FAMU","Ball State BALL","BALL 75, FAMU 54",FALSE,"/mens-college-basketball/game/_/gameId/400990189",20171229,"BALL","FAMU","BALL","FAMU",1,25,41.4,39.6,38.5,28.6,85,61.5,39,30,13,8,26,22,17,5,4,6,1,7,13,16,13,22,0,0,0,0,FALSE,FALSE,"2,902"
"Northwestern Ohio NWOH","Ohio OHIO","OHIO 65, NWOH 58",FALSE,"/mens-college-basketball/game/_/gameId/400990188",20171229,"OHIO","NWOH","OHIO","NWOH",1,40,41.3,35.3,27.8,26.7,57.1,66.7,45,39,9,9,36,30,10,14,5,4,3,0,6,8,6,13,0,0,0,0,FALSE,FALSE,"5,251"
"Concord College CCR","Akron AKR","AKR 86, CCR 49",FALSE,"/mens-college-basketball/game/_/gameId/400990187",20171229,"AKR","CCR","AKR","CCR",1,42,50.9,27.3,48,20,69.2,69.2,48,33,9,11,39,22,17,9,4,4,7,1,11,8,18,17,0,0,0,0,FALSE,FALSE,"2,283"
"Colgate COLG","Holy Cross HC","COLG 79, HC 74",FALSE,"/mens-college-basketball/game/_/gameId/400992023",20171229,"HC","COLG","COLG","HC",0,42,49.2,50.8,37.9,48.1,42.9,66.7,27,37,8,12,19,25,18,12,5,3,2,2,9,13,13,13,0,0,0,0,FALSE,FALSE,"1,484"
"St. Francis (PA) SFPA","Central Connecticut CCSU","CCSU 72, SFPA 68",FALSE,"/mens-college-basketball/game/_/gameId/400990781",20171229,"CCSU","SFPA","CCSU","SFPA",1,46,56.9,42.2,38.5,34.6,75,71.4,34,26,6,8,28,18,14,14,4,10,3,1,17,12,15,13,1,1,0,0,FALSE,FALSE,"1,219"
"Texas State TXST","Appalachian State APP","APP 66, TXST 62",FALSE,"/mens-college-basketball/game/_/gameId/400990427",20171229,"APP","TXST","APP","TXST",1,11,37,46,35.5,11.1,68.2,65.2,36,35,12,7,24,28,12,13,4,5,4,2,10,10,19,24,0,0,0,0,FALSE,FALSE,"1,058"
"Idaho IDHO","North Dakota UND","IDHO 74, UND 57",FALSE,"/mens-college-basketball/game/_/gameId/400991268",20171229,"UND","IDHO","IDHO","UND",0,51,35.7,56,20,47.6,79.3,66.7,21,35,3,8,18,27,4,19,6,5,3,1,19,22,15,26,0,2,0,0,FALSE,FALSE,"1,597"
"Louisiana UL","Little Rock UALR","UL 77, UALR 63",FALSE,"/mens-college-basketball/game/_/gameId/400990424",20171229,"UALR","UL","UL","UALR",0,30,46.6,45.6,46.2,38.5,25,83.3,26,45,7,15,19,30,12,18,2,4,2,2,11,13,19,14,0,0,0,0,FALSE,FALSE,"1,688"
"Stetson STET","Nebraska NEB","NEB 71, STET 62",FALSE,"/mens-college-basketball/game/_/gameId/400986471",20171229,"NEB","STET","NEB","STET",1,100,34.9,34.7,23.8,29.4,64.7,58.3,52,46,14,12,38,34,13,11,4,9,9,1,11,11,13,25,0,0,0,0,FALSE,FALSE,"15,040"
"UMBC UMBC","Maryland MD","MD 66, UMBC 45",FALSE,"/mens-college-basketball/game/_/gameId/400986469",20171229,"MD","UMBC","MD","UMBC",1,79,38.2,29.2,41.7,18.4,82.4,0,45,37,8,9,37,28,11,10,5,7,4,2,15,14,12,16,0,0,0,0,FALSE,FALSE,"14,118"
"Northern Illinois NIU","Iowa IOWA","IOWA 98, NIU 75",FALSE,"/mens-college-basketball/game/_/gameId/400986468",20171229,"IOWA","NIU","IOWA","NIU",1,98,58.1,43.5,46.2,36.4,66.7,70,35,35,7,13,28,22,34,13,7,8,8,1,8,12,8,17,0,0,0,0,FALSE,FALSE,"14,665"
"Youngstown State YSU","Indiana IU","IU 79, YSU 51",FALSE,"/mens-college-basketball/game/_/gameId/400986467",20171229,"IU","YSU","IU","YSU",1,81,49.2,33.9,22.7,8,59.3,50,44,40,15,17,29,23,20,13,12,9,5,2,15,18,19,26,0,0,0,0,FALSE,FALSE,"14,122"
"Georgia Southern GASO","Troy TROY","GASO 86, TROY 80",FALSE,"/mens-college-basketball/game/_/gameId/400990428",20171229,"TROY","GASO","GASO","TROY",0,45,47.5,46.7,33.3,33.3,65,79.3,27,43,9,16,18,27,12,9,5,4,4,1,10,13,22,19,1,1,0,0,FALSE,FALSE,"2,361"
"Georgia State GAST","South Alabama USA","USA 86, GAST 64",FALSE,"/mens-college-basketball/game/_/gameId/400990425",20171229,"USA","GAST","USA","GAST",1,18,52.7,39.7,50,30.4,76.2,53.8,43,26,11,8,32,18,21,10,6,12,7,5,22,14,14,16,0,0,0,0,FALSE,FALSE,"1,788"
"UL Monroe ULM","Arkansas State ARST","ARST 75, ULM 64",FALSE,"/mens-college-basketball/game/_/gameId/400990426",20171229,"ARST","ULM","ARST","ULM",1,19,41.7,45,38.5,47.4,83.3,50,27,38,6,13,21,25,13,11,5,3,3,0,5,15,8,22,0,0,0,0,FALSE,FALSE,"2,028"
"Eastern Washington EWU","Northern Colorado UNCO","UNCO 88, EWU 75",FALSE,"/mens-college-basketball/game/_/gameId/400991269",20171229,"UNCO","EWU","UNCO","EWU",1,35,55.2,45.3,40,44.4,78.3,81.8,37,29,8,8,29,21,14,16,6,5,3,5,11,11,17,19,0,0,0,0,FALSE,FALSE,"1,047"
"Kansas State KSU","Iowa State ISU","KSU 91, ISU 75",FALSE,"/mens-college-basketball/game/_/gameId/400989158",20171229,"ISU","KSU","KSU","ISU",0,100,45.1,55.2,26.7,50,67.6,66.7,33,34,12,11,21,23,10,15,7,10,4,3,13,12,19,27,0,0,0,0,FALSE,FALSE,"14,384"
"Utah UTAH","Oregon ORE","UTAH 66, ORE 56",FALSE,"/mens-college-basketball/game/_/gameId/400988288",20171229,"ORE","UTAH","UTAH","ORE",0,78,41.3,41.1,37,37,72.7,76.9,33,30,8,9,25,21,9,13,0,4,5,5,11,3,17,12,1,1,0,0,FALSE,FALSE,"9,661"
"Washington WASH","USC USC","WASH 88, USC 81",FALSE,"/mens-college-basketball/game/_/gameId/400988289",20171229,"USC","WASH","WASH","USC",0,30,48.4,67.3,15,50,85.7,54.5,24,26,12,4,12,22,19,20,6,3,0,2,9,16,16,18,1,1,0,0,FALSE,FALSE,"3,104"
"Washington State WSU","UCLA UCLA","UCLA 96, WSU 82",FALSE,"/mens-college-basketball/game/_/gameId/400988291",20171229,"UCLA","WSU","UCLA","WSU",1,59,44.6,47.5,42.9,40,78.8,66.7,43,30,14,3,29,27,16,14,2,4,3,1,7,8,14,23,0,0,0,0,FALSE,FALSE,"8,089"
"Colorado COLO","Oregon State ORST","ORST 76, COLO 57",FALSE,"/mens-college-basketball/game/_/gameId/400988290",20171229,"ORST","COLO","ORST","COLO",1,48,51.9,34.5,40,28,60.9,62.5,36,38,7,13,29,25,17,10,11,1,9,3,14,18,18,19,0,0,0,0,FALSE,FALSE,"4,481"
"Howard HOW","Hawai'i HAW","HAW 84, HOW 59",FALSE,"/mens-college-basketball/game/_/gameId/400992486",20171229,"HAW","HOW","HAW","HOW",1,51,54.9,42.2,56.5,42.1,55.6,65,34,23,9,4,25,19,22,9,4,7,0,2,12,17,18,26,0,1,0,0,FALSE,FALSE,"5,296"
"Villanova VILL","Butler BUT","BUT 101, VILL 93",FALSE,"/mens-college-basketball/game/_/gameId/400988553",20171230,"BUT","VILL","BUT","VILL",1,100,60,53.5,68.2,34.3,77.8,55.6,37,26,9,8,28,18,20,15,3,7,2,3,13,4,13,18,0,0,0,0,TRUE,FALSE,"9,244"
"Arizona State ASU","Arizona ARIZ","ARIZ 84, ASU 78",FALSE,"/mens-college-basketball/game/_/gameId/400988292",20171230,"ARIZ","ASU","ARIZ","ASU",1,100,45.2,37.9,40,32,87,80,40,39,13,16,27,23,18,11,4,7,4,3,16,13,20,20,1,1,0,0,TRUE,TRUE,"14,644"
"Florida State FSU","Duke DUKE","DUKE 100, FSU 93",FALSE,"/mens-college-basketball/game/_/gameId/400986171",20171230,"DUKE","FSU","DUKE","FSU",1,100,47,44.9,26.7,46.9,56,72.7,53,35,23,9,30,26,19,22,6,3,5,2,9,11,21,23,0,1,0,0,TRUE,TRUE,"9,314"
"Texas A&M TA&M","Alabama ALA","ALA 79, TA&M 57",FALSE,"/mens-college-basketball/game/_/gameId/400987282",20171230,"ALA","TA&M","ALA","TA&M",1,92,44.8,30.4,29.2,10,83.3,65,42,43,10,20,32,23,14,9,7,7,9,2,12,12,20,19,0,0,0,0,TRUE,FALSE,"14,218"
"DePaul DEP","Xavier XAV","XAV 77, DEP 72",FALSE,"/mens-college-basketball/game/_/gameId/400988552",20171230,"XAV","DEP","XAV","DEP",1,100,42.2,42.6,18.2,33.3,76,60,41,40,10,10,31,30,19,14,13,9,2,5,14,23,16,20,2,0,0,0,FALSE,TRUE,"10,436"
"Wichita State WICH","UConn CONN","WICH 72, CONN 62",FALSE,"/mens-college-basketball/game/_/gameId/400988040",20171230,"CONN","WICH","WICH","CONN",0,100,38.7,41.8,18.8,48,84.6,33.3,34,47,8,17,26,30,9,17,12,2,6,6,11,14,20,12,0,0,0,0,TRUE,FALSE,"15,564"
"Boston College BC","Virginia UVA","UVA 59, BC 58",FALSE,"/mens-college-basketball/game/_/gameId/400986172",20171230,"UVA","BC","UVA","BC",1,100,39.7,42.3,39.1,31.8,66.7,100,33,34,10,7,23,27,10,4,7,2,6,3,9,13,12,11,0,0,0,0,FALSE,TRUE,"14,538"
"Oklahoma OU","TCU TCU","OU 90, TCU 89",FALSE,"/mens-college-basketball/game/_/gameId/400989217",20171230,"TCU","OU","OU","TCU",0,100,40.5,46.8,42.1,47.6,67.7,71,46,40,20,11,26,29,23,19,8,6,5,10,8,12,23,24,1,1,0,0,TRUE,TRUE,"6,912"
"Wake Forest WAKE","North Carolina UNC","UNC 73, WAKE 69",FALSE,"/mens-college-basketball/game/_/gameId/400986174",20171230,"UNC","WAKE","UNC","WAKE",1,90,39.7,39.7,31.8,37.9,66.7,50,49,34,14,4,35,30,15,16,4,7,5,7,12,7,15,17,0,0,0,0,FALSE,TRUE,"19,578"
"Lipscomb LIP","Purdue PUR","PUR 98, LIP 66",FALSE,"/mens-college-basketball/game/_/gameId/400986478",20171230,"PUR","LIP","PUR","LIP",1,100,52.2,38.7,44.4,40,72.7,53.3,49,29,15,8,34,21,18,15,5,2,9,1,11,11,16,19,0,0,0,0,FALSE,TRUE,"14,804"
"Miami MIA","Pittsburgh PITT","MIA 67, PITT 53",FALSE,"/mens-college-basketball/game/_/gameId/400986173",20171230,"PITT","MIA","MIA","PITT",0,42,40.4,49.1,25,35.7,84.6,88.9,23,31,4,9,19,22,10,11,5,8,3,8,19,15,14,12,0,0,0,0,TRUE,FALSE,"5,307"
